country,iso3,region,latitude,longitude,point_source_type,point_weight,source_note
Brazil,BRA,Americas,-18.539722222222263,-43.918888888889015,elevation_constrained_sample,0.5593607305936074,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-18.88138888888893,-47.36888888888901,elevation_constrained_sample,0.20319634703196346,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-15.631388888888932,-47.71888888888901,elevation_constrained_sample,0.6187214611872146,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-21.76472222222226,-45.61055555555568,elevation_constrained_sample,0.22146118721461186,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-18.93138888888893,-43.42305555555568,elevation_constrained_sample,0.18949771689497716,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-15.635555555555598,-47.164722222222345,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-14.668888888888933,-47.818888888889006,elevation_constrained_sample,0.2762557077625571,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-23.781388888888927,-47.17305555555568,elevation_constrained_sample,0.2990867579908676,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-12.818888888888935,-42.03138888888901,elevation_constrained_sample,0.6552511415525114,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-25.38972222222226,-49.035555555555675,elevation_constrained_sample,0.19863013698630136,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-20.089722222222264,-46.46472222222235,elevation_constrained_sample,0.3721461187214612,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-22.32722222222226,-46.62305555555568,elevation_constrained_sample,0.2808219178082192,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-13.693888888888935,-47.168888888889015,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-19.414722222222263,-47.49805555555568,elevation_constrained_sample,0.4429223744292237,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-28.185555555555588,-50.93972222222234,elevation_constrained_sample,0.22146118721461186,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-20.20222222222226,-41.31888888888901,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-18.60638888888893,-48.78972222222234,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-19.589722222222264,-47.50222222222234,elevation_constrained_sample,0.3059360730593607,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-20.33138888888893,-43.914722222222345,elevation_constrained_sample,0.593607305936073,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-16.856388888888933,-48.71472222222234,elevation_constrained_sample,0.2808219178082192,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-12.227222222222267,-41.46472222222235,elevation_constrained_sample,0.23972602739726026,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-21.45222222222226,-44.58555555555568,elevation_constrained_sample,0.5547945205479452,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-18.702222222222264,-43.910555555555675,elevation_constrained_sample,0.728310502283105,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-18.973055555555597,-47.073055555555676,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-23.048055555555596,-46.14805555555568,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-15.156388888888934,-46.65222222222235,elevation_constrained_sample,0.21232876712328766,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-21.660555555555597,-44.418888888889015,elevation_constrained_sample,0.2191780821917808,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-13.656388888888934,-45.93555555555568,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-18.439722222222265,-47.06472222222234,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-19.78138888888893,-43.56888888888901,elevation_constrained_sample,0.23972602739726026,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-12.552222222222266,-41.83555555555568,elevation_constrained_sample,0.2146118721461187,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-24.323055555555595,-48.67305555555568,elevation_constrained_sample,0.1598173515981735,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-26.673055555555592,-49.65638888888901,elevation_constrained_sample,0.3401826484018265,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-27.114722222222255,-51.66888888888901,elevation_constrained_sample,0.2785388127853881,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-17.45638888888893,-47.40222222222234,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-17.848055555555597,-43.37305555555568,elevation_constrained_sample,0.20776255707762556,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-16.189722222222265,-47.80222222222234,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-23.82722222222226,-50.60638888888901,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-21.873055555555595,-43.71888888888901,elevation_constrained_sample,0.3447488584474886,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-24.485555555555592,-50.131388888889006,elevation_constrained_sample,0.5365296803652968,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-11.8480555555556,-41.29805555555568,elevation_constrained_sample,0.16210045662100456,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-17.410555555555597,-47.823055555555676,elevation_constrained_sample,0.2100456621004566,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-17.243888888888932,-47.539722222222345,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-11.977222222222267,-41.42305555555568,elevation_constrained_sample,0.2853881278538813,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-12.6605555555556,-42.31055555555568,elevation_constrained_sample,0.3698630136986301,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-18.635555555555598,-43.01888888888901,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-28.398055555555594,-49.62305555555568,elevation_constrained_sample,0.9246575342465754,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-24.410555555555593,-48.89805555555567,elevation_constrained_sample,0.2808219178082192,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-15.243888888888932,-42.19805555555568,elevation_constrained_sample,0.4634703196347032,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-21.148055555555594,-44.289722222222345,elevation_constrained_sample,0.22146118721461186,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-22.06472222222226,-44.043888888889015,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-24.598055555555593,-50.12722222222234,elevation_constrained_sample,0.3424657534246575,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-25.564722222222258,-50.073055555555676,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-24.823055555555595,-51.87305555555567,elevation_constrained_sample,0.5593607305936074,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-21.30638888888893,-44.477222222222345,elevation_constrained_sample,0.3013698630136986,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-14.385555555555598,-48.54388888888901,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-15.073055555555598,-43.01055555555568,elevation_constrained_sample,0.545662100456621,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-18.702222222222264,-42.668888888889015,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-21.831388888888927,-46.27722222222235,elevation_constrained_sample,0.636986301369863,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-10.598055555555602,-41.514722222222346,elevation_constrained_sample,0.20319634703196346,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-14.943888888888932,-42.64388888888901,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-22.023055555555594,-47.756388888889006,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-17.38138888888893,-52.70222222222234,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-26.473055555555593,-49.56472222222234,elevation_constrained_sample,0.2671232876712329,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-17.985555555555596,-43.827222222222346,elevation_constrained_sample,0.7488584474885844,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-22.802222222222262,-44.49805555555568,elevation_constrained_sample,1.0,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-26.40222222222226,-50.598055555555675,elevation_constrained_sample,0.228310502283105,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Brazil,BRA,Americas,-19.060555555555595,-47.49805555555568,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_BRA.tif; coffee_features altitude p10–p90 → band ~850–1305 m
Colombia,COL,Americas,5.393611111111049,-74.293888888889,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.597777777777716,-75.343888888889,elevation_constrained_sample,0.7846364883401921,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,7.451944444444381,-75.80222222222233,elevation_constrained_sample,0.17695473251028807,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,1.3394444444443856,-77.53972222222234,elevation_constrained_sample,0.7956104252400549,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,7.022777777777715,-75.12305555555567,elevation_constrained_sample,0.551440329218107,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.022777777777716,-75.00222222222233,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,6.260277777777715,-73.57722222222233,elevation_constrained_sample,0.3374485596707819,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.926944444444382,-73.56055555555567,elevation_constrained_sample,0.9711934156378601,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.247777777777715,-75.13555555555567,elevation_constrained_sample,0.9574759945130316,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,7.993611111111048,-73.13555555555567,elevation_constrained_sample,0.7421124828532236,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.793611111111049,-75.99805555555567,elevation_constrained_sample,0.2194787379972565,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,2.4686111111110502,-76.581388888889,elevation_constrained_sample,0.6968449931412894,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,6.068611111111049,-73.89805555555567,elevation_constrained_sample,0.24142661179698216,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,2.7811111111110502,-76.62305555555567,elevation_constrained_sample,0.48559670781893005,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.301944444444382,-72.806388888889,elevation_constrained_sample,0.3607681755829904,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.297777777777716,-72.67722222222234,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,7.126944444444382,-75.11472222222233,elevation_constrained_sample,0.205761316872428,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.035277777777717,-76.02305555555567,elevation_constrained_sample,0.6419753086419753,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,7.335277777777715,-75.47722222222234,elevation_constrained_sample,0.34156378600823045,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,2.614444444444384,-74.94805555555567,elevation_constrained_sample,0.6378600823045267,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.901944444444382,-72.318888888889,elevation_constrained_sample,0.5459533607681756,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,8.093611111111048,-73.256388888889,elevation_constrained_sample,0.20438957475994513,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,1.831111111111051,-75.80222222222233,elevation_constrained_sample,0.2085048010973937,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,6.239444444444382,-73.19805555555567,elevation_constrained_sample,0.7448559670781894,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,2.6936111111110517,-75.981388888889,elevation_constrained_sample,0.43072702331961593,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,7.014444444444382,-76.02305555555567,elevation_constrained_sample,0.5582990397805213,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.018611111111049,-75.61472222222233,elevation_constrained_sample,0.19478737997256515,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,7.814444444444381,-74.26472222222233,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,3.1477777777777174,-75.55222222222233,elevation_constrained_sample,0.7023319615912208,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,1.2727777777777192,-76.31472222222233,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.214444444444382,-75.02305555555567,elevation_constrained_sample,0.23319615912208505,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,6.047777777777715,-73.443888888889,elevation_constrained_sample,0.5829903978052127,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.493611111111049,-74.42722222222233,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,6.222777777777715,-76.26472222222233,elevation_constrained_sample,0.6049382716049383,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,3.3144444444443835,-75.48972222222233,elevation_constrained_sample,0.3676268861454047,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,6.414444444444382,-75.68972222222233,elevation_constrained_sample,0.5953360768175583,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,3.31861111111105,-74.681388888889,elevation_constrained_sample,0.7777777777777778,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,3.5644444444443835,-74.393888888889,elevation_constrained_sample,0.6392318244170097,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,1.8144444444443852,-77.33555555555566,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.572777777777716,-76.08555555555567,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,4.664444444444383,-75.65222222222233,elevation_constrained_sample,0.6982167352537723,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,3.88111111111105,-74.61055555555566,elevation_constrained_sample,0.700960219478738,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,4.989444444444382,-75.63972222222233,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,3.101944444444383,-74.89805555555567,elevation_constrained_sample,0.448559670781893,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,6.9477777777777145,-73.193888888889,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,3.2936111111110513,-74.706388888889,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,3.122777777777717,-75.51472222222233,elevation_constrained_sample,0.42661179698216734,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,0.7269444444443849,-77.143888888889,elevation_constrained_sample,0.20438957475994513,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,3.0936111111110502,-76.29805555555566,elevation_constrained_sample,0.5528120713305898,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.206111111111049,-75.743888888889,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,2.581111111111051,-75.81055555555567,elevation_constrained_sample,0.5267489711934157,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,7.060277777777714,-75.08972222222233,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.010277777777716,-74.30222222222234,elevation_constrained_sample,0.2757201646090535,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,3.414444444444383,-76.193888888889,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,5.285277777777717,-72.731388888889,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,6.472777777777715,-75.093888888889,elevation_constrained_sample,0.6460905349794238,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,3.1477777777777174,-74.943888888889,elevation_constrained_sample,0.5829903978052127,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,3.25611111111105,-76.97722222222234,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,6.447777777777715,-75.11472222222233,elevation_constrained_sample,0.6611796982167353,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
Colombia,COL,Americas,1.3561111111110513,-77.69388888888899,elevation_constrained_sample,0.33607681755829905,GMTED2010 clip gmted2010_mn15_COL.tif; coffee_features altitude p10–p90 → band ~1250–1988 m
